Time,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
1.696,4.842915805643143,-6.508435401217685,-3.587429898345043,-0.7028095724059428,-0.07538036533990797
1.698,4.960573506572387,-6.876010755100795,-4.269214063255671,-1.597679844115254,0.27558058136924407
1.7,5.0,-7.0,-4.854101966249617,-2.472135954999578,0.6180339887498703
1.702,4.960573506572392,-6.876010755100858,-5.328818692881267,-3.3150046479462723,0.941407864330648
1.704,4.842915805643171,-6.50843540121781,-5.682589829968448,-4.115516270252051,1.2357192261806587
1.706,4.648882429441269,-5.910295478514142,-5.907386007175212,-4.863442381556843,1.4918822908483602
1.708,4.381533400219318,-5.1027803919500165,-5.9981051356998,-5.54922644650244,1.701988963589384
1.71,4.04508497187476,-4.114496766047417,-5.952688207886874,-6.164105942206315,1.8595529717765054
1.712,3.6448431371070624,-2.9804550409555666,-5.772166029516546,-6.700224320337135,1.959710104768485
1.714,3.187119948743484,-1.7408292101541731,-5.460635824109973,-7.150731393210111,1.999368378566599
1.716,2.679133974894995,-0.43953363670532203,-5.02516824025288,-7.5098708612309935,1.9773034894758326
1.718,2.1288964578254115,0.8773326349500686,-4.475646872545166,-7.773053863317393,1.8941966099894962
1.72,1.5450849718747572,2.163118960624448,-3.824543938492135,-7.936917610515823,1.7526133600877356
1.722,0.9369065729286823,3.3722757187118964,-3.086637202689084,-7.999368353630529,1.5569246031340538
1.724,0.31395259764659506,4.4619679282407825,-2.2786745731309073,-7.9596081358504005,1.3131715115059162
1.726,-0.31395259764657063,5.393592699430402,-1.418993982142343,-7.818144988545547,1.028879067563011
1.728,-0.9369065729285885,6.134146760306985,-0.5271071793045098,-7.576786439957952,0.7128237574264934
1.73,-1.545084971874734,6.657395614066058,0.37674311717577325,-7.238616419728154,0.3747626291714902
1.732,-2.128896457825325,6.9448029092013215,1.2720426595323346,-6.807955854357531,0.0251320797667404
1.734,-2.6791339748949743,6.986187098997909,2.138471272279458,-6.290307457092947,-0.3252743303897389
1.736,-3.1871199487434105,6.780082127900432,2.9563640492896575,-5.6922854176742765,-0.6656390890459524
1.738,-3.6448431371070455,6.3337893672622165,3.7071576785420124,-5.0215308903255975,-0.9854546830965696
1.74,-4.045084971874704,5.663118960624702,4.373811764528436,-4.286614359831965,-1.2748479794973724
1.742,-4.381533400219306,4.791829741500859,4.941195585770505,-3.4969261332074546,-1.524885022022894
1.744,-4.64888242944126,3.750787564853132,5.39643150939823,-2.6625563561838836,-1.7278468343856725
1.746,-4.842915805643147,2.5768718687928547,5.729187268479844,-1.7941660875950391,-1.8774677153077517
1.748,-4.9605735065723895,1.3116692021001213,5.931910468427469,-0.9028510789878423,-1.9691286690584038
1.75,-5.0,1.8178524650248452e-13,6.0,1.1771464807092711e-14,-2.0
1.752,-4.9605735065723895,-1.3116692020999596,5.931910468427491,0.9028510789878658,-1.9691286690584155
1.754,-4.842915805643167,-2.5768718687927015,5.729187268479888,1.794166087595062,-1.8774677153077552
1.756,-4.6488824294412625,-3.750787564852825,5.39643150939822,2.662556356183906,-1.7278468343856774
1.758,-4.381533400219344,-4.791829741500739,4.941195585770589,3.496926133207476,-1.5248850220229004
1.76,-4.04508497187475,-5.6631189606246055,4.373811764528537,4.286614359831985,-1.27484797949738
1.762,-3.6448431371070504,-6.333789367262062,3.7071576785419946,5.021530890325615,-0.985454683096578
1.764,-3.187119948743471,-6.78008212790039,2.9563640492897854,5.692285417674293,-0.6656390890459617
1.766,-2.6791339748949805,-6.986187098997899,2.1384712722795953,6.290307457092961,-0.3252743303898047
1.768,-2.128896457825396,-6.944802909201367,1.2720426595323115,6.807955854357544,0.025132079766673768
1.77,-1.5450849718747408,-6.657395614066108,0.3767431171759199,7.238616419728164,0.3747626291714248
1.772,-0.9369065729286654,-6.134146760307065,-0.5271071793043633,7.57678643995796,0.7128237574264842
1.774,-0.3139525976465779,-5.393592699430634,-1.4189939821423656,7.818144988545551,1.0288790675630026
1.776,0.3139525976465878,-4.4619679282409095,-2.2786745731307714,7.959608135850403,1.3131715115059088
1.778,0.9369065729286052,-3.3722757187120402,-3.0866372026889577,7.999368353630529,1.5569246031340476
1.78,1.5450849718747504,-2.163118960624794,-3.8245439384921536,7.93691761051582,1.752613360087731
1.782,2.1288964578253404,-0.877332634950232,-4.475646872545068,7.7730538633173865,1.8941966099894931
1.784,2.679133974894989,0.43953363670515777,-5.0251682402528,7.5098708612309855,1.9773034894758312
1.786,3.187119948743424,1.740829210153821,-5.460635824109984,7.1507313932101,1.9993683785666008
1.788,3.644843137107057,2.9804550409554174,-5.772166029516505,6.700224320337122,1.9597101047684984
1.79,4.045084971874714,4.114496766047285,-5.9526882078868555,6.1641059422063,1.859552971776509
1.792,4.381533400219314,5.102780391949768,-5.9981051356998,5.5492264465024235,1.701988963589389
1.794,4.648882429441266,5.910295478514053,-5.907386007175238,4.863442381556824,1.4918822908483667
1.796,4.842915805643152,6.508435401217748,-5.682589829968495,4.115516270252031,1.2357192261806662
1.798,4.960573506572391,6.87601075510079,-5.3288186928812555,3.315004647946251,0.9414078643306567
1.8,5.0,7.0,-4.854101966249703,2.4721359549995556,0.6180339887498796
1.802,4.960573506572388,6.876010755100826,-4.269214063255774,1.5976798441152311,0.27558058136925373
1.804,4.8429158056431625,6.508435401217819,-3.5874298983450923,0.7028095724059193,-0.07538036533984138
1.806,4.648882429441256,5.910295478514156,-2.824223592992022,-0.2010407635467265,-0.42401421984408855
1.808,4.381533400219335,5.102780391949898,-1.9969172671380013,-1.1023223254771315,-0.7595581910435887
1.81,4.04508497187474,4.1144967660474405,-1.1242878875143205,-1.9895190973188652,-1.0716535899579864
1.812,3.644843137107039,2.9804550409555914,-0.22614109601963578,-2.851295029706032,-1.3506656162420476
1.814,3.1871199487434576,1.740829210154007,0.6771383092408059,-3.6766388849719283,-1.5879807972956737
1.816,2.679133974894966,0.43953363670534945,1.56504903773941,-4.4550049319055285,-1.7762728976270943
1.818,2.1288964578253804,-0.8773326349500414,2.4174386142819513,-5.176447692555577,-1.9097290894932912
1.82,1.5450849718747244,-2.1631189606246113,3.214960769873909,-5.831749019371313,-1.9842294026289586
1.822,0.9369065729286485,-3.372275718711872,3.9395145345177616,-6.412535878967031,-1.9974739132120363
1.824,0.3139525976465608,-4.461967928240761,4.5746550660686705,-6.911387337542698,-1.9490537455731587
1.826,-0.31395259764653394,-5.393592699430513,5.105966890768109,-7.321929380967354,-1.8404636947317456
1.828,-0.936906572928622,-6.134146760306972,5.521391084195235,-7.638916357973153,-1.6750560800842869
1.83,-1.5450849718747663,-6.657395614066049,5.811498966771781,-7.858298005829516,-1.4579372548428229
1.832,-2.128896457825356,-6.944802909201343,5.969706101887793,-7.977271202084914,-1.1958099661150323
1.834,-2.679133974895003,-6.9861870989979105,5.992421739636104,-7.994315781124713,-0.8967664321800526
1.836,-3.1871199487434367,-6.780082127900439,5.879130314305486,-7.909213957903307,-0.5700385249399332
1.838,-3.6448431371070686,-6.333789367262144,5.632403145923272,-7.723053110666182,-0.22571276974693721
1.84,-4.045084971874724,-5.663118960624718,5.257840080263164,-7.438211887105998,0.12558103905860282
1.842,-4.381533400219323,-4.791829741500878,4.763942391887024,-7.058329811479609,0.4729979940474324
1.844,-4.6488824294412465,-3.7507875648529865,4.161919834876885,-6.588260781027398,0.8058128714273153
1.846,-4.842915805643156,-2.57687186879288,3.465436220533575,-6.034011045888806,1.1137512329763724
1.848,-4.960573506572393,-1.3116692021001484,2.6902992965402106,-5.402662464968167,1.3873066116256114
1.85,-5.0,-1.0274034519469412e-14,1.854101966249756,-4.702282018339754,1.6180339887499
1.852,-4.960573506572386,1.3116692020999328,0.9758229911692632,-3.9418187323862988,1.7988105031327488
1.854,-4.842915805643159,2.5768718687926757,0.07539623930013299,-3.130989334697583,1.9240553431721776
1.856,-4.648882429441249,3.7507875648529696,-0.8267417441077554,-2.2801540997597707,1.9899020339626032
1.858,-4.381533400219327,4.7918297415007185,-1.7101155748198957,-1.4001844718021685,1.9943178005212294
1.86,-4.045084971874729,5.6631189606245895,-2.5546757493904217,-0.502324156234466,1.9371663222572661
1.862,-3.6448431371070757,6.333789367262135,-3.3412536989290684,0.40195454543819803,1.820211941369995
1.864,-3.1871199487434443,6.780082127900384,-4.051996848726177,1.3010973215591104,1.6470651952568562
1.866,-2.6791339748949516,6.986187098997896,-4.670773809402132,2.183615484138643,1.4230713544185678
1.868,-2.128896457825365,6.9448029092013455,-5.183540503156976,3.038232764174449,1.1551454068445266
1.87,-1.5450849718747082,6.657395614066116,-5.578658915329525,3.8540293928137603,0.8515585831301299
1.872,-0.9369065729286318,6.134146760307078,-5.84716123671946,4.620581627378177,0.5216830125797711
1.874,-0.3139525976465437,5.393592699430526,-5.982953401563691,5.328094939474046,0.1757023931014564
1.8760000000000001,0.31395259764655103,4.46196792824093,-5.98295340156368,5.967529163393487,-0.17570239310146618
1.8780000000000001,0.936906572928639,3.372275718712064,-5.847161236719465,6.530714005737498,-0.5216830125797806
1.8800000000000001,1.5450849718747828,2.1631189606246304,-5.57865891532947,7.010453440350931,-0.8515585831301388
1.8820000000000001,2.1288964578253715,0.8773326349502593,-5.183540503156989,7.400617654675682,-1.1551454068445346
1.8840000000000001,2.679133974895018,-0.43953363670513035,-4.670773809402147,7.6962213726887,-1.4230713544185747
1.8860000000000001,3.18711994874345,-1.740829210153987,-4.051996848726069,7.893487553662952,-1.6470651952568618
1.8880000000000001,3.644843137107081,-2.9804550409553925,-3.341253698929088,7.989895652848142,-1.820211941369999
1.8900000000000001,4.045084971874734,-4.114496766047262,-2.554675749390443,7.98421382742617,-1.9371663222572686
1.8920000000000001,4.381533400219331,-5.102780391949885,-1.7101155748197547,7.876514676233635,-1.9943178005212303
1.8940000000000001,4.648882429441253,-5.910295478514038,-0.8267417441077787,7.6681743121389925,-1.9899020339626021
1.8960000000000001,4.842915805643161,-6.508435401217739,0.0753962393001095,7.361854778926943,-1.924055343172175
1.8980000000000001,4.960573506572396,-6.876010755100823,0.9758229911694083,6.96147003735618,-1.7988105031327444
1.9000000000000001,5.0,-7.0,1.8541019662497336,6.472135954999549,-1.6180339887498942
1.9020000000000001,4.960573506572384,-6.876010755100831,2.6902992965401893,5.900104938865356,-1.3873066116256043
1.9040000000000001,4.8429158056431545,-6.508435401217755,3.465436220533695,5.252686046023611,-1.1137512329763641
1.9060000000000001,4.648882429441244,-5.91029547851417,4.161919834876868,4.538151593014008,-0.8058128714273063
1.9080000000000001,4.381533400219319,-5.102780391949917,4.76394239188701,3.765631457322613,-0.4729979940474229
1.9100000000000001,4.0450849718747195,-4.114496766047301,5.257840080263235,2.944996421477373,-0.12558103905859302
1.9120000000000001,3.6448431371070638,-2.980455040955616,5.632403145923264,2.0867320503191222,0.22571276974700344
1.9140000000000001,3.187119948743431,-1.7408292101540337,5.879130314305481,1.2018047129660017,0.5700385249399427
1.9160000000000001,2.6791339748949365,-0.43953363670517825,5.992421739636111,0.3015214613594203,0.8967664321800614
1.9180000000000001,2.1288964578253493,0.8773326349500142,5.969706101887795,-0.6026144442235182,1.19580996611504
1.92,1.5450849718747595,2.163118960624396,5.8114989667717865,-1.4990505166857415,1.4579372548427907
1.922,0.9369065729286846,3.372275718711848,5.521391084195244,-2.3763326526162256,1.675056080084261
1.924,0.31395259764659744,4.461967928240741,5.10596689076821,-3.2232514857092505,1.8404636947317272
1.926,-0.3139525976464973,5.393592699430368,4.574655066068686,-4.028985613086039,1.949053745573148
1.928,-0.9369065729285859,6.134146760306959,3.9395145345177798,-4.783239864460107,1.9974739132120338
1.93,-1.545084971874664,6.657395614066041,3.2149607698740734,-5.47637684742947,1.9842294026289575
1.932,-2.1288964578253227,6.944802909201314,2.4174386142819726,-6.0995400880915485,1.9097290894932883
1.934,-2.679133974894972,6.986187098997911,1.5650490377394326,-6.644767193566472,1.7762728976270898
1.936,-3.1871199487434083,6.780082127900445,0.6771383092409986,-7.105091590508332,1.5879807972956677
1.938,-3.6448431371070438,6.33378936726224,-0.2261410960196123,-7.4746315396528775,1.3506656162420823
1.94,-4.045084971874703,5.663118960624734,-1.1242878875142974,-7.748665289029036,1.071653589958026
1.942,-4.381533400219305,4.791829741500899,-1.9969172671378184,-7.923691405573202,0.7595581910436322
1.944,-4.648882429441232,3.750787564853178,-2.824223592992001,-7.997473514266399,0.4240142198441345
1.946,-4.842915805643147,2.5768718687929058,-3.5874298983450736,-7.9690688731453845,0.07538036533988837
1.948,-4.96057350657238,1.3116692021001755,-4.269214063255637,-7.838840419073985,-0.27558058136926344
1.95,-5.0,2.3666675456211043e-13,-4.854101966249689,-7.608452130361243,-0.6180339887498889
1.952,-4.96057350657239,-1.311669202099906,-5.328818692881245,-7.280847765479986,-0.9414078643306654
1.954,-4.842915805643168,-2.576871868792651,-5.682589829968432,-6.8602132495492425,-1.235719226180674
1.956,-4.648882429441263,-3.7507875648527786,-5.9073860071752335,-6.3519231891827115,-1.4918822908483353
1.958,-4.381533400219345,-4.791829741500698,-5.998105135699799,-5.7624721991032875,-1.7019889635893644
1.96,-4.0450849718747515,-5.663118960624573,-5.9526882078868795,-5.0993919179895535,-1.8595529717764916
1.962,-3.6448431371071006,-6.333789367262037,-5.772166029516512,-4.37115477387419,-1.9597101047684888
1.964,-3.1871199487434727,-6.780082127900377,-5.460635824109993,-3.5870657287202983,-1.9993683785665994
1.966,-2.6791339748949823,-6.9861870989978945,-5.025168240252906,-2.757143385396178,-1.9773034894758297
1.968,-2.128896457825398,-6.944802909201374,-4.475646872545084,-1.89199197618984,-1.89419660998949
1.97,-1.545084971874743,-6.657395614066125,-3.824543938492172,-1.002665868514477,-1.7526133600877263
1.972,-0.9369065729286679,-6.134146760307091,-3.086637202689124,-0.10052831906686359,-1.5569246031340414
1.974,-0.3139525976465804,-5.39359269943067,-2.278674573130793,0.8028937188096771,-1.3131715115059444
1.976,0.31395259764651434,-4.461967928240952,-1.4189939821423885,1.6960568793763964,-1.028879067563043
1.978,0.9369065729286029,-3.3722757187120886,-0.5271071793045566,2.567548878457637,-0.7128237574265281
1.98,1.5450849718746804,-2.1631189606248458,0.3767431171758965,3.4062343325205444,-0.37476262917147096
1.982,2.128896457825338,-0.8773326349502863,1.2720426595322887,4.201397039690331,-0.025132079766720796
1.984,2.6791339748949867,0.439533636705103,2.138471272279414,4.9428769047226435,0.3252743303897583
1.986,3.1871199487434216,1.740829210153768,2.956364049289765,5.621199758390766,0.6656390890459709
1.988,3.6448431371070553,2.980455040955368,3.707157678541976,6.227698412536164,0.9854546830965866
1.99,4.045084971874712,4.114496766047241,4.373811764528404,6.7546234040161,1.2748479794973875
1.992,4.381533400219313,5.1027803919497305,4.941195585770576,7.195242012530952,1.52488502202287
1.994,4.6488824294412385,5.910295478514023,5.39643150939821,7.543924287142904,1.727846834385654
1.996,4.842915805643152,6.508435401217728,5.72918726847983,7.796214982292609,1.877467715307739
1.998,4.960573506572382,6.87601075510078,5.931910468427487,7.948890484160064,1.969128669058407
